坐标,强度值
176.426,208368000.0
176.435,296423000.0
176.444,31303700.0
176.453,-95006700.0
176.463,-248849000.0
176.472,38740000.0
176.481,123024000.0
176.49,-178393000.0
176.499,-274034000.0
176.509,-279634000.0
176.518,58225700.0
176.527,84581400.0
176.536,240347000.0
176.545,294120000.0
176.555,-337341000.0
176.564,-75813900.0
176.573,222143000.0
176.582,-60747800.0
176.591,167664000.0
176.6,7369730.0
176.61,-207027000.0
176.619,-66110500.0
176.628,-101118000.0
176.637,-218125000.0
176.646,-209534000.0
176.656,137564000.0
176.665,37825500.0
176.674,-8872960.0
176.683,-193141000.0
176.692,-234570000.0
176.702,286736000.0
176.711,650666000.0
176.72,-63078400.0
176.729,-227714000.0
176.738,33027100.0
176.748,-154140000.0
176.757,-139411000.0
176.766,-219605000.0
176.775,127425000.0
176.784,-86839300.0
176.794,241048000.0
176.803,191304000.0
176.812,-532051000.0
176.821,-132477000.0
176.83,117556000.0
176.839,5679100.0
176.849,285514000.0
176.858,-85842900.0
176.867,38641700.0
176.876,26968100.0
176.885,-25657300.0
176.895,-12404700.0
176.904,-57531400.0
176.913,108229000.0
176.922,-708583000.0
176.931,-602023000.0
176.941,-46747600.0
176.95,-155063000.0
176.959,12098600.0
176.968,-241026000.0
176.977,238066000.0
176.987,-13397000.0
176.996,126507000.0
177.005,122319000.0
177.014,123144000.0
177.023,215426000.0
177.033,-56148000.0
177.042,339677000.0
177.051,96332800.0
177.06,75450400.0
177.069,95074300.0
177.078,45726700.0
177.088,-23098400.0
177.097,-438259000.0
177.106,-153575000.0
177.115,136596000.0
177.124,356718000.0
177.134,239243000.0
177.143,152987000.0
177.152,173425000.0
177.161,-149795000.0
177.17,81116200.0
177.18,79515600.0
177.189,-89850900.0
177.198,3971070.0
177.207,-16692200.0
177.216,-172306000.0
177.226,-368351000.0
177.235,-176828000.0
177.244,-273465000.0
177.253,224890000.0
177.262,242054000.0
177.272,211998000.0
177.281,319297000.0
177.29,325934000.0
177.299,555773000.0
177.308,541009000.0
177.317,8638460.0
177.327,-15539200.0
177.336,302608000.0
177.345,232621000.0
177.354,-524703000.0
177.363,-231841000.0
177.373,-406338000.0
177.382,193791000.0
177.391,-31678500.0
177.4,-321835000.0
177.409,-243419000.0
177.419,-45368300.0
177.428,-157292000.0
177.437,304703000.0
177.446,140182000.0
177.455,109340000.0
177.465,317024000.0
177.474,90383400.0
177.483,112464000.0
177.492,-208200000.0
177.501,-154544000.0
177.511,-195334000.0
177.52,-25445400.0
177.529,-111372000.0
177.538,-218511000.0
177.547,68722700.0
177.556,135228000.0
177.566,-7699460.0
177.575,190084000.0
177.584,110806000.0
177.593,-47740900.0
177.602,-104609000.0
177.612,-414897000.0
177.621,-236669000.0
177.63,82893800.0
177.639,-255790000.0
177.648,116454000.0
177.658,-61414400.0
177.667,-68525100.0
177.676,-349311000.0
177.685,71909400.0
177.694,-175831000.0
177.704,-6241280.0
177.713,80773100.0
177.722,-34788400.0
177.731,-242963000.0
177.74,81413100.0
177.75,117883000.0
177.759,-51656700.0
177.768,-321915000.0
177.777,-84858900.0
177.786,30744600.0
177.795,-176612000.0
177.805,-333395000.0
177.814,37992400.0
177.823,286020000.0
177.832,138387000.0
177.841,-475092000.0
177.851,-66761700.0
177.86,75501600.0
177.869,-46689300.0
177.878,-335476000.0
177.887,-120444000.0
177.897,-20726800.0
177.906,-42597400.0
177.915,-90575900.0
177.924,4209660.0
177.933,-66834400.0
177.943,-154999000.0
177.952,81071100.0
177.961,-245766000.0
177.97,27003900.0
177.979,-172825000.0
177.989,2975740.0
177.998,43283500.0
178.007,-67286000.0
178.016,36911100.0
178.025,131143000.0
178.034,-54159400.0
178.044,-284692000.0
178.053,-439691000.0
178.062,-239980000.0
178.071,232802000.0
178.08,-191368000.0
178.09,-635236000.0
178.099,-218651000.0
178.108,-262351000.0
178.117,-39233500.0
178.126,-22637600.0
178.136,-140677000.0
178.145,-182370000.0
178.154,161621000.0
178.163,37146600.0
178.172,14177300.0
178.182,-91237400.0
178.191,14168100.0
178.2,-284970000.0
178.209,-271453000.0
178.218,-379378000.0
178.228,-194253000.0
178.237,280703000.0
178.246,412498000.0
178.255,136840000.0
178.264,-255491000.0
178.273,-223962000.0
178.283,-145246000.0
178.292,-109160000.0
178.301,84944900.0
178.31,34431000.0
178.319,60262400.0
178.329,-167867000.0
178.338,-330487000.0
178.347,-99275800.0
178.356,403626000.0
178.365,3050500.0
178.375,-544287000.0
178.384,-252710000.0
178.393,-239279000.0
178.402,-370717000.0
178.411,-386894000.0
178.421,-35914800.0
178.43,123297000.0
178.439,-238458000.0
178.448,44622800.0
178.457,-420067000.0
178.467,-296689000.0
178.476,-302512000.0
178.485,-16429100.0
178.494,20126700.0
178.503,120103000.0
178.512,27551700.0
178.522,130798000.0
178.531,-240840000.0
178.54,-152828000.0
178.549,161283000.0
178.558,10199000.0
178.568,79829000.0
178.577,-284728000.0
178.586,70728700.0
178.595,-81094700.0
178.604,-406244000.0
178.614,31695900.0
178.623,183223000.0
178.632,595019000.0
178.641,332650000.0
178.65,215607000.0
178.66,-86229000.0
178.669,-34786300.0
178.678,57915400.0
178.687,132673000.0
178.696,-62663700.0
178.706,-75041800.0
178.715,-501730000.0
178.724,96519200.0
178.733,-172966000.0
178.742,-9968640.0
178.751,-231887000.0
178.761,-134910000.0
178.77,215934000.0
178.779,315974000.0
178.788,190993000.0
178.797,320017000.0
178.807,230647000.0
178.816,14265300.0
178.825,175661000.0
178.834,-54805500.0
178.843,67150800.0
178.853,171880000.0
178.862,189834000.0
178.871,283394000.0
178.88,-237292000.0
178.889,75848700.0
178.899,-107953000.0
178.908,-199160000.0
178.917,-257480000.0
178.926,-126415000.0
178.935,286066000.0
178.945,235561000.0
178.954,-58907600.0
178.963,29796400.0
178.972,-277857000.0
178.981,-336840000.0
178.991,-352905000.0
179.0,-35438600.0
179.009,-247324000.0
179.018,78670800.0
179.027,379330000.0
179.036,457122000.0
179.046,-107060000.0
179.055,23699500.0
179.064,-59301900.0
179.073,200080000.0
179.082,301486000.0
179.092,21446700.0
179.101,-101906000.0
179.11,-295231000.0
179.119,-100693000.0
179.128,351727000.0
179.138,-45956100.0
179.147,227561000.0
179.156,126604000.0
179.165,257590000.0
179.174,-119892000.0
179.184,35543000.0
179.193,-63779800.0
179.202,65098800.0
179.211,161723000.0
179.22,-25108500.0
179.23,-322135000.0
179.239,156925000.0
179.248,276005000.0
179.257,544333000.0
179.266,288970000.0
179.275,193074000.0
179.285,-150238000.0
179.294,-204222000.0
179.303,-172272000.0
179.312,-357504000.0
179.321,-28628000.0
179.331,6760450.0
179.34,-27550700.0
179.349,55644200.0
179.358,74843100.0
179.367,-217188000.0
179.377,109355000.0
179.386,33286100.0
179.395,-6626300.0
179.404,161161000.0
179.413,43575300.0
179.423,254780000.0
179.432,17855500.0
179.441,-312637000.0
179.45,-324918000.0
179.459,-253813000.0
179.469,-430592000.0
179.478,-357303000.0
179.487,6208510.0
179.496,-15030300.0
179.505,123363000.0
179.514,202545000.0
179.524,464567000.0
179.533,203871000.0
179.542,81697800.0
179.551,335827000.0
179.56,313159000.0
179.57,319094000.0
179.579,176883000.0
179.588,388027000.0
179.597,107823000.0
179.606,445444000.0
179.616,249254000.0
179.625,394489000.0
179.634,-182322000.0
179.643,288086000.0
179.652,242043000.0
179.662,225985000.0
179.671,-172310000.0
179.68,313901000.0
179.689,219713000.0
179.698,177964000.0
179.708,269247000.0
179.717,-113290000.0
179.726,96860200.0
179.735,-88146900.0
179.744,161411000.0
179.753,180026000.0
179.763,73278500.0
179.772,168281000.0
179.781,66402300.0
179.79,319147000.0
179.799,83220500.0
179.809,-631549000.0
179.818,-529597000.0
179.827,139472000.0
179.836,-45325300.0
179.845,186126000.0
179.855,678914000.0
179.864,158981000.0
179.873,187170000.0
179.882,227748000.0
179.891,225877000.0
179.901,330592000.0
179.91,376100000.0
179.919,117461000.0
179.928,-355899000.0
179.937,226815000.0
179.947,-65811500.0
179.956,111820000.0
179.965,319695000.0
179.974,-181467000.0
179.983,57037800.0
179.992,113582000.0
180.002,170912000.0
180.011,-140527000.0
180.02,124585000.0
180.029,-18333700.0
180.038,-158967000.0
180.048,-585286000.0
180.057,-392056000.0
180.066,69959700.0
180.075,136883000.0
180.084,-82508800.0
180.094,-210256000.0
180.103,139097000.0
180.112,-24379400.0
180.121,155909000.0
180.13,-132690000.0
180.14,261390000.0
180.149,313144000.0
180.158,22101000.0
180.167,21659600.0
180.176,-98824200.0
180.186,-271071000.0
180.195,72148000.0
180.204,296364000.0
180.213,-34266100.0
180.222,108671000.0
180.231,314163000.0
180.241,-34485200.0
180.25,-196111000.0
180.259,19757100.0
180.268,203282000.0
180.277,84760600.0
180.287,157044000.0
180.296,200062000.0
180.305,128366000.0
180.314,-14370800.0
180.323,104050000.0
180.333,-71139300.0
180.342,-198664000.0
180.351,-57114600.0
180.36,-293866000.0
180.369,-470612000.0
180.379,128810000.0
180.388,-428052000.0
180.397,-369479000.0
180.406,-360090000.0
180.415,-35850200.0
180.425,-13343700.0
180.434,505785000.0
180.443,268035000.0
180.452,-180106000.0
180.461,-103820000.0
180.47,266994000.0
180.48,155940000.0
180.489,-17853400.0
180.498,-328943000.0
180.507,-210389000.0
180.516,-188313000.0
180.526,128830000.0
180.535,-246366000.0
180.544,-100700000.0
180.553,126968000.0
180.562,-173875000.0
180.572,-158932000.0
180.581,-298830000.0
180.59,48648200.0
180.599,198426000.0
180.608,203443000.0
180.618,419403000.0
180.627,151018000.0
180.636,-265085000.0
180.645,-95262700.0
180.654,-295778000.0
180.664,158678000.0
180.673,-73765900.0
180.682,-115390000.0
180.691,-268713000.0
180.7,-183661000.0
180.709,109016000.0
180.719,-220335000.0
180.728,-101453000.0
180.737,94190600.0
180.746,228830000.0
180.755,77161500.0
180.765,133671000.0
180.774,261317000.0
180.783,169499000.0
180.792,-111564000.0
180.801,-134196000.0
180.811,-66018300.0
180.82,23676900.0
180.829,59896800.0
180.838,13315100.0
180.847,-160516000.0
180.857,490718000.0
180.866,-100831000.0
180.875,-100525000.0
180.884,-301233000.0
180.893,11230200.0
180.903,-91902000.0
180.912,77648900.0
180.921,-234173000.0
180.93,-29276200.0
180.939,-308231000.0
180.948,-376936000.0
180.958,-219077000.0
180.967,-347146000.0
180.976,-56598500.0
180.985,-318385000.0
180.994,-37060600.0
181.004,-101985000.0
181.013,31057900.0
181.022,-24860700.0
181.031,62021600.0
181.04,-31406100.0
181.05,373724000.0
181.059,190174000.0
181.068,95001600.0
181.077,668341000.0
181.086,209763000.0
181.096,-191141000.0
181.105,-216324000.0
181.114,272201000.0
181.123,-11956200.0
181.132,-332543000.0
181.142,-202106000.0
181.151,82719700.0
181.16,20391900.0
181.169,-171440000.0
181.178,342192000.0
181.187,-156118000.0
181.197,-275759000.0
181.206,53040100.0
181.215,-352186000.0
181.224,-116781000.0
181.233,138349000.0
181.243,74160100.0
181.252,517875000.0
181.261,-140654000.0
181.27,-213647000.0
181.279,23988200.0
181.289,172667000.0
181.298,108683000.0
181.307,-246772000.0
181.316,243114000.0
181.325,73885700.0
181.335,186978000.0
181.344,204985000.0
181.353,-43658200.0
181.362,-229329000.0
181.371,18695200.0
181.381,205478000.0
181.39,-383108000.0
181.399,-510332000.0
181.408,-262710000.0
181.417,-65033200.0
181.426,381134000.0
181.436,-139417000.0
181.445,25926700.0
181.454,-22260700.0
181.463,-104850000.0
181.472,159157000.0
181.482,-129981000.0
181.491,-372792000.0
181.5,-271587000.0
181.509,-300844000.0
181.518,-184908000.0
181.528,-138500000.0
181.537,-418957000.0
181.546,-314562000.0
181.555,146405000.0
181.564,150740000.0
181.574,-32977900.0
181.583,-25687000.0
181.592,375761000.0
181.601,134845000.0
181.61,140150000.0
181.62,112022000.0
181.629,519806000.0
181.638,-164677000.0
181.647,-109171000.0
181.656,310940000.0
181.665,137801000.0
181.675,155234000.0
181.684,486367000.0
181.693,440626000.0
181.702,219195000.0
181.711,-61791200.0
181.721,-392886000.0
181.73,-8852480.0
181.739,46136300.0
181.748,98809900.0
181.757,-222455000.0
181.767,-99010600.0
181.776,67052500.0
181.785,2110460.0
181.794,-82398200.0
181.803,96727000.0
181.813,-31151100.0
181.822,91018200.0
181.831,-83021800.0
181.84,83412000.0
181.849,196269000.0
181.859,70389800.0
181.868,193070000.0
181.877,253055000.0
181.886,199100000.0
181.895,353906000.0
181.905,162924000.0
181.914,229348000.0
181.923,379000000.0
181.932,257154000.0
181.941,305009000.0
181.95,612496000.0
181.96,509582000.0
181.969,411286000.0
181.978,360198000.0
181.987,-48546800.0
181.996,84211700.0
182.006,158461000.0
182.015,370615000.0
182.024,447636000.0
182.033,151031000.0
182.042,-75578400.0
182.052,70325200.0
182.061,-126796000.0
182.07,-48313300.0
182.079,438935000.0
182.088,257533000.0
182.098,9316350.0
182.107,226203000.0
182.116,143103000.0
182.125,-147890000.0
182.134,199349000.0
182.144,210600000.0
182.153,143213000.0
182.162,-45277200.0
182.171,-265439000.0
182.18,-466105000.0
182.189,-138404000.0
182.199,-369611000.0
182.208,-323702000.0
182.217,-168959000.0
182.226,-440201000.0
182.235,-429542000.0
182.245,-207372000.0
182.254,-167805000.0
182.263,-151218000.0
182.272,-355753000.0
182.281,-46821400.0
182.291,-591548000.0
182.3,-33866800.0
182.309,-107321000.0
182.318,-302370000.0
182.327,-429294000.0
182.337,-276339000.0
182.346,-400951000.0
182.355,-113206000.0
182.364,-287780000.0
182.373,-9520130.0
182.383,85058600.0
182.392,36020200.0
182.401,-159279000.0
182.41,-226242000.0
182.419,-357357000.0
182.428,-194823000.0
182.438,-38114300.0
182.447,341954000.0
182.456,69955600.0
182.465,-155671000.0
182.474,-135565000.0
182.484,-56554500.0
182.493,-7222270.0
182.502,291756000.0
182.511,212004000.0
182.52,387428000.0
182.53,-355755000.0
182.539,-78110700.0
182.548,-117289000.0
182.557,163516000.0
182.566,164632000.0
182.576,-57261100.0
182.585,-52281300.0
182.594,152929000.0
182.603,-459036000.0
182.612,-607809000.0
182.622,-150554000.0
182.631,-169681000.0
182.64,18087900.0
182.649,-356099000.0
182.658,-251825000.0
182.667,-519578000.0
182.677,-6926340.0
182.686,489531000.0
182.695,410664000.0
182.704,-215843000.0
182.713,-241779000.0
182.723,-99054600.0
182.732,-183298000.0
182.741,43703300.0
182.75,460729000.0
182.759,-24181800.0
182.769,247440000.0
182.778,-105001000.0
182.787,-368247000.0
182.796,-213100000.0
182.805,-312342000.0
182.815,-186599000.0
182.824,-134478000.0
182.833,-509625000.0
182.842,-430639000.0
182.851,-2683900.0
182.861,-82144300.0
182.87,-130649000.0
182.879,233687000.0
182.888,-94975000.0
182.897,-89327600.0
182.906,101989000.0
182.916,138671000.0
182.925,-394495000.0
182.934,-324146000.0
182.943,-17783800.0
182.952,8383490.0
182.962,259324000.0
182.971,227156000.0
182.98,-119085000.0
182.989,-158820000.0
182.998,-85676000.0
183.008,197685000.0
183.017,157858000.0
183.026,406499000.0
183.035,286361000.0
183.044,-186185000.0
183.054,-103771000.0
183.063,-39931900.0
183.072,277734000.0
183.081,551007000.0
183.09,374529000.0
183.1,-14584800.0
183.109,-44854300.0
183.118,20658200.0
183.127,-179565000.0
183.136,228172000.0
183.145,82854900.0
183.155,450983000.0
183.164,113452000.0
183.173,-158102000.0
183.182,92294100.0
183.191,148060000.0
183.201,124647000.0
183.21,575591000.0
183.219,513280000.0
183.228,459203000.0
183.237,202844000.0
183.247,129103000.0
183.256,332467000.0
183.265,698874000.0
183.274,199679000.0
183.283,-127778000.0
183.293,256839000.0
183.302,27468800.0
183.311,-79053800.0
183.32,-300847000.0
183.329,84214800.0
183.339,-49819600.0
183.348,296312000.0
183.357,-165009000.0
183.366,-65646600.0
183.375,90755100.0
183.384,-73392100.0
183.394,464937000.0
183.403,129373000.0
183.412,53059600.0
183.421,151731000.0
183.43,-217532000.0
183.44,126014000.0
183.449,31726600.0
183.458,-63707100.0
183.467,-122486000.0
183.476,70032400.0
183.486,27233300.0
183.495,-128314000.0
183.504,5890050.0
183.513,-16159700.0
183.522,27986900.0
183.532,-191538000.0
183.541,33810400.0
183.55,57822200.0
183.559,18161700.0
183.568,-28349400.0
183.578,207995000.0
183.587,212941000.0
183.596,32207900.0
183.605,-3375100.0
183.614,116281000.0
183.623,107114000.0
183.633,166351000.0
183.642,63640600.0
183.651,123330000.0
183.66,49690600.0
183.669,-157715000.0
183.679,-68196400.0
183.688,-219159000.0
183.697,5868540.0
183.706,176335000.0
183.715,189010000.0
183.725,127557000.0
183.734,89088000.0
183.743,-84612100.0
183.752,-97966100.0
183.761,7814140.0
183.771,-189482000.0
183.78,-3531780.0
183.789,-76991500.0
183.798,-71353300.0
183.807,63472600.0
183.817,-154794000.0
183.826,276183000.0
183.835,67129300.0
183.844,219587000.0
183.853,-104546000.0
183.862,-96803800.0
183.872,123370000.0
183.881,-158461000.0
183.89,-158471000.0
183.899,-199563000.0
183.908,182095000.0
183.918,-29361200.0
183.927,-240879000.0
183.936,458061000.0
183.945,474083000.0
183.954,179014000.0
183.964,207346000.0
183.973,347520000.0
183.982,360825000.0
183.991,35969000.0
184.0,24867800.0
184.01,-2706430.0
184.019,359160000.0
184.028,265496000.0
184.037,1524740.0
184.046,-31585300.0
184.056,239582000.0
184.065,155626000.0
184.074,133974000.0
184.083,-169922000.0
184.092,-58303500.0
184.101,384673000.0
184.111,-4007940.0
184.12,-59453400.0
184.129,-360433000.0
184.138,-431434000.0
184.147,-483504000.0
184.157,-43754500.0
184.166,157345000.0
184.175,23510000.0
184.184,-56848400.0
184.193,27900900.0
184.203,-176337000.0
184.212,-214901000.0
184.221,185265000.0
184.23,516376000.0
184.239,145540000.0
184.249,76956700.0
184.258,-61555700.0
184.267,48425000.0
184.276,186882000.0
184.285,228272000.0
184.295,40577000.0
184.304,407824000.0
184.313,409837000.0
184.322,140875000.0
184.331,-307447000.0
184.34,303247000.0
184.35,101154000.0
184.359,262943000.0
184.368,65041400.0
184.377,-42597400.0
184.386,11425800.0
184.396,146328000.0
184.405,-35469300.0
184.414,-281995000.0
184.423,-59555800.0
184.432,74649600.0
184.442,154634000.0
184.451,-198137000.0
184.46,-217396000.0
184.469,-52492300.0
184.478,53413900.0
184.488,50232300.0
184.497,-418761000.0
184.506,-231046000.0
184.515,-2486270.0
184.524,102794000.0
184.534,-142311000.0
184.543,-304641000.0
184.552,-104541000.0
184.561,-36212700.0
184.57,-212508000.0
184.579,-480096000.0
184.589,-211428000.0
184.598,-80883700.0
184.607,29152300.0
184.616,51344400.0
184.625,422657000.0
184.635,31669200.0
184.644,-424177000.0
184.653,-164660000.0
184.662,39749600.0
184.671,87652400.0
184.681,104638000.0
184.69,-20713500.0
184.699,-326730000.0
184.708,-578351000.0
184.717,-46775300.0
184.727,45449200.0
184.736,-229947000.0
184.745,-102965000.0
184.754,-221184000.0
184.763,-231763000.0
184.773,483671000.0
184.782,493980000.0
184.791,549036000.0
184.8,-40256500.0
184.809,-130159000.0
184.818,268145000.0
184.828,101533000.0
184.837,66831400.0
184.846,146134000.0
184.855,316550000.0
184.864,-28309500.0
184.874,282746000.0
184.883,151359000.0
184.892,297711000.0
184.901,284746000.0
184.91,63582200.0
184.92,-167817000.0
184.929,-240295000.0
184.938,-232132000.0
184.947,-309955000.0
184.956,-245473000.0
184.966,213448000.0
184.975,-105226000.0
184.984,-41988100.0
184.993,-599322000.0
185.002,-25028600.0
185.012,80258000.0
185.021,32341000.0
185.03,152706000.0
185.039,428278000.0
185.048,263475000.0
185.058,237311000.0
185.067,93314000.0
185.076,-86307800.0
185.085,-217829000.0
185.094,-195706000.0
185.103,57078800.0
185.113,-73927700.0
185.122,129866000.0
185.131,-84941800.0
185.14,111560000.0
185.149,-37761000.0
185.159,157391000.0
185.168,-145478000.0
185.177,-343803000.0
185.186,39381000.0
185.195,255661000.0
185.205,196635000.0
185.214,-226199000.0
185.223,-177401000.0
185.232,-187490000.0
185.241,542707000.0
185.251,98812900.0
185.26,195231000.0
185.269,46892000.0
185.278,113444000.0
185.287,175455000.0
185.297,-172091000.0
185.306,32070700.0
185.315,-397661000.0
185.324,-112999000.0
185.333,-63864800.0
185.342,-11930600.0
185.352,314013000.0
185.361,13492200.0
185.37,151603000.0
185.379,252769000.0
185.388,-156398000.0
185.398,287738000.0
185.407,-146455000.0
185.416,79313900.0
185.425,25115600.0
185.434,-55967700.0
185.444,-49681400.0
185.453,-83649500.0
185.462,268347000.0
185.471,-47852500.0
185.48,-188892000.0
185.49,-353386000.0
185.499,-140839000.0
185.508,-137881000.0
185.517,-89507800.0
185.526,56572900.0
185.536,103251000.0
185.545,898048.0
185.554,-75812900.0
185.563,-296681000.0
185.572,-358994000.0
185.581,-149518000.0
185.591,-13530100.0
185.6,-64957400.0
185.609,92473300.0
185.618,61424600.0
185.627,-368483000.0
185.637,68887600.0
185.646,248104000.0
185.655,263394000.0
185.664,83447800.0
185.673,-90078200.0
185.683,-187565000.0
185.692,-80149500.0
185.701,-109213000.0
185.71,-388879000.0
185.719,-424572000.0
185.729,-630076000.0
185.738,-396045000.0
185.747,-229641000.0
185.756,-348258000.0
185.765,-407000000.0
185.775,-31440900.0
185.784,-183717000.0
185.793,93887500.0
185.802,-405023000.0
185.811,-139900000.0
185.82,-160973000.0
185.83,195439000.0
185.839,30614500.0
185.848,-95924200.0
185.857,-298113000.0
185.866,-177365000.0
185.876,-321197000.0
185.885,-229656000.0
185.894,-178250000.0
185.903,-209279000.0
185.912,-15442900.0
185.922,345164000.0
185.931,286070000.0
185.94,224368000.0
185.949,44732400.0
185.958,12930000.0
185.968,-465347000.0
185.977,35478500.0
185.986,-127064000.0
185.995,-101695000.0
186.004,202676000.0
186.014,269752000.0
186.023,31867900.0
186.032,120799000.0
186.041,392490000.0
186.05,249505000.0
186.059,-185023000.0
186.069,-302474000.0
186.078,-370608000.0
186.087,-156806000.0
186.096,-481598000.0
186.105,-398010000.0
186.115,-100528000.0
186.124,-293421000.0
186.133,-464197000.0
186.142,-311129000.0
186.151,-227161000.0
186.161,-158668000.0
186.17,-518366000.0
186.179,-169941000.0
186.188,9463810.0
186.197,-133375000.0
186.207,-171760000.0
186.216,-246308000.0
186.225,-311709000.0
186.234,-100305000.0
186.243,199617000.0
186.253,182022000.0
186.262,-140333000.0
186.271,211170000.0
186.28,-156717000.0
186.289,-66610200.0
186.298,90838000.0
186.308,363017000.0
186.317,241136000.0
186.326,554606000.0
186.335,-120959000.0
186.344,-92116000.0
186.354,72081400.0
186.363,-140899000.0
186.372,176342000.0
186.381,-8299520.0
186.39,-192791000.0
186.4,-2996220.0
186.409,-368197000.0
186.418,-518749000.0
186.427,-352368000.0
186.436,-441843000.0
186.446,-290521000.0
186.455,-220392000.0
186.464,149976000.0
186.473,65563600.0
186.482,-41334800.0
186.492,13478900.0
186.501,119052000.0
186.51,-223285000.0
186.519,-195230000.0
186.528,54115300.0
186.537,214006000.0
186.547,186776000.0
186.556,-282709000.0
186.565,-149072000.0
186.574,-123461000.0
186.583,-235515000.0
186.593,-99357700.0
186.602,62336000.0
186.611,5088260.0
186.62,-86858800.0
186.629,-371681000.0
186.639,-392502000.0
186.648,-168119000.0
186.657,-292834000.0
186.666,329709000.0
186.675,240555000.0
186.685,163560000.0
186.694,-82070500.0
186.703,-19510300.0
186.712,146060000.0
186.721,334313000.0
186.731,255743000.0
186.74,221540000.0
186.749,-101897000.0
186.758,-51081200.0
186.767,-269224000.0
186.776,-103590000.0
186.786,58517500.0
186.795,-89703400.0
186.804,-155737000.0
186.813,-279955000.0
186.822,-495730000.0
186.832,-336308000.0
186.841,102335000.0
186.85,206114000.0
186.859,-310798000.0
186.868,-120533000.0
186.878,126541000.0
186.887,128887000.0
186.896,156223000.0
186.905,-135103000.0
186.914,-205771000.0
186.924,-62182400.0
186.933,-95684600.0
186.942,-98868200.0
186.951,-50566100.0
186.96,96188400.0
186.97,16750600.0
186.979,-16012300.0
186.988,24578000.0
186.997,297736000.0
187.006,199619000.0
187.015,-171849000.0
187.025,309922000.0
187.034,330262000.0
187.043,184331000.0
187.052,219657000.0
187.061,107266000.0
187.071,427975000.0
187.08,177064000.0
187.089,-77422600.0
187.098,10514400.0
187.107,-150969000.0
187.117,313931000.0
187.126,73296900.0
187.135,-32159700.0
187.144,329970000.0
187.153,48698400.0
187.163,133631000.0
187.172,134083000.0
187.181,344919000.0
187.19,-147833000.0
187.199,-16186400.0
187.209,-145724000.0
187.218,256568000.0
187.227,-92065800.0
187.236,270913000.0
187.245,312429000.0
187.254,-322448000.0
187.264,-214131000.0
187.273,108336000.0
187.282,169521000.0
187.291,-2701310.0
187.3,-36537300.0
187.31,172015000.0
187.319,-86881300.0
187.328,257135000.0
187.337,-91686900.0
187.346,-64835600.0
187.356,207688000.0
187.365,-345641000.0
187.374,-26861600.0
187.383,-295551000.0
187.392,130794000.0
187.402,559094000.0
187.411,301530000.0
187.42,205530000.0
187.429,43720700.0
187.438,-363462000.0
187.448,-505627000.0
187.457,-500230000.0
187.466,-150410000.0
187.475,-26908700.0
187.484,-55474200.0
187.493,131158000.0
187.503,287388000.0
187.512,-187283000.0
187.521,-79486000.0
187.53,-57006100.0
187.539,-260025000.0
187.549,-108447000.0
187.558,-506362000.0
187.567,-252359000.0
187.576,-125679000.0
187.585,178976000.0
187.595,-28381200.0
187.604,140077000.0
187.613,-73448400.0
187.622,-355159000.0
187.631,-141253000.0
187.641,-180580000.0
187.65,176531000.0
187.659,-45445100.0
187.668,283640000.0
187.677,634379000.0
187.687,587493000.0
187.696,388304000.0
187.705,385820000.0
187.714,302030000.0
187.723,-167891000.0
187.732,-132066000.0
187.742,111195000.0
187.751,186009000.0
187.76,-89062400.0
187.769,20919300.0
187.778,114365000.0
187.788,112164000.0
187.797,-300707000.0
187.806,-194139000.0
187.815,-250587000.0
187.824,46459900.0
187.834,270787000.0
187.843,98026500.0
187.852,124811000.0
187.861,-9965570.0
187.87,-90762200.0
187.88,-130010000.0
187.889,-168440000.0
187.898,-244851000.0
187.907,315759000.0
187.916,92422100.0
187.926,120376000.0
187.935,93820900.0
187.944,62081000.0
187.953,244261000.0
187.962,-50258900.0
187.972,-135938000.0
187.981,-107561000.0
187.99,-53329900.0
187.999,377133000.0
188.008,111524000.0
188.017,-5451780.0
188.027,-196873000.0
188.036,20995100.0
188.045,230832000.0
188.054,150493000.0
188.063,-75426800.0
188.073,-105981000.0
188.082,155865000.0
188.091,-73485300.0
188.1,-73950200.0
188.109,-79467500.0
188.119,-198936000.0
188.128,-368061000.0
188.137,-235343000.0
188.146,-30833700.0
188.155,282651000.0
188.165,317869000.0
188.174,-85807100.0
188.183,-23235600.0
188.192,-98547700.0
188.201,71397400.0
188.211,92032000.0
188.22,-411857000.0
188.229,11998200.0
188.238,376862000.0
188.247,285402000.0
188.256,-120932000.0
188.266,-49516500.0
188.275,-281351000.0
188.284,135154000.0
188.293,151530000.0
188.302,167694000.0
188.312,172824000.0
188.321,-22560800.0
188.33,72447000.0
188.339,-56245200.0
188.348,170505000.0
188.358,216323000.0
188.367,199250000.0
188.376,246776000.0
188.385,-4425730.0
188.394,99700700.0
188.404,458152000.0
188.413,126123000.0
188.422,305442000.0
188.431,-65711100.0
188.44,381521000.0
188.45,419775000.0
188.459,-66642900.0
188.468,-219036000.0
188.477,-31269900.0
188.486,11697200.0
188.495,76009500.0
188.505,4199420.0
188.514,368319000.0
188.523,-142679000.0
188.532,22889500.0
188.541,10553300.0
188.551,64071700.0
188.56,460829000.0
188.569,116189000.0
188.578,44438500.0
188.587,11478000.0
188.597,95303700.0
188.606,-111281000.0
188.615,-136626000.0
188.624,-263815000.0
188.633,-10236900.0
188.643,322227000.0
188.652,-277431000.0
